arm,block,law,n_sink_elig,planned,q_event,realized_sink,reject_reason,rejected,sink_capacity,size,source_capacity,time
PARENT,LAW_16_L24_S950003,LAW_16,91,2.139768884887816,2.139768884887816,2.139768884887816,NONE,False,71.20040355870971,24,13.385290795322394,352
PARENT,LAW_16_L24_S950003,LAW_16,87,2.139768884887816,2.139768884887816,2.139768884887816,NONE,False,68.30270484112525,24,11.64883773952517,368
PARENT,LAW_16_L24_S950003,LAW_16,83,2.139768884887816,2.139768884887816,2.139768884887816,NONE,False,65.14808952839554,24,9.935755764247997,384
PARENT,LAW_16_L24_S950003,LAW_16,60,2.139768884887816,0.4759062906257513,0.4759062906257513,NONE,False,47.44214425863841,24,0.4759062906257513,528
PARENT,LAW_16_L24_S950003,LAW_16,44,2.139768884887816,0.3302546997005684,0.3302546997005684,NONE,False,35.66693859883574,24,0.3302546997005684,784
PARENT,LAW_16_L24_S950003,LAW_16,36,2.139768884887816,0.26839866549480695,0.26839866549480695,NONE,False,29.26860464460751,24,0.26839866549480695,1040
PARENT,LAW_16_L24_S950003,LAW_16,29,2.139768884887816,0.24336909691480613,0.24336909691480613,NONE,False,23.934512952212476,24,0.24336909691480613,1296
PARENT,LAW_16_L24_S950003,LAW_16,25,2.139768884887816,0.23563866170700287,0.23563866170700287,NONE,False,20.065675345738452,24,0.23563866170700287,1552
PARENT,LAW_16_L24_S950003,LAW_16,22,2.139768884887816,0.23134917263768018,0.23134917263768018,NONE,False,17.169691655112416,24,0.23134917263768018,1808
PARENT,LAW_16_L24_S950003,LAW_16,18,2.139768884887816,0.23801201610068135,0.23801201610068135,NONE,False,13.922849973456634,24,0.23801201610068135,2064
PARENT,LAW_16_L24_S950003,LAW_16,14,2.139768884887816,0.260177407665226,0.260177407665226,NONE,False,11.061900376351103,24,0.260177407665226,2320
PARENT,LAW_16_L24_S950003,LAW_16,14,2.139768884887816,0.26696393217151493,0.26696393217151493,NONE,False,10.13172278347732,24,0.26696393217151493,2576
PARENT,LAW_16_L24_S950003,LAW_16,13,2.139768884887816,0.2915043532859771,0.2915043532859771,NONE,False,8.250251473452552,24,0.2915043532859771,2832
PARENT,LAW_16_L24_S950003,LAW_16,9,2.139768884887816,0.30848172483475633,0.30848172483475633,NONE,False,5.60239050153348,24,0.30848172483475633,3088
PARENT,LAW_16_L24_S950003,LAW_16,4,2.139768884887816,0.3268793464315355,0.3268793464315355,NONE,False,2.729052353433862,24,0.3268793464315355,3344
PARENT,LAW_16_L24_S950003,LAW_16,3,2.139768884887816,0.3328381077441205,0.3328381077441205,NONE,False,1.7897508004932257,24,0.3328381077441205,3600
PARENT,LAW_16_L24_S950003,LAW_16,0,2.139768884887816,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,0.6588959736129295,3856
PARENT,LAW_16_L24_S950003,LAW_16,2,2.139768884887816,0.9041655266565092,0.9041655266565092,NONE,False,0.9041655266565092,24,1.740886762624455,4112
PARENT,LAW_16_L24_S950003,LAW_16,1,2.139768884887816,0.4508931713809126,0.4508931713809126,NONE,False,0.4508931713809126,24,2.306679996814947,4368
PARENT,LAW_16_L24_S950003,LAW_16,1,2.139768884887816,0.4519840233926153,0.4519840233926153,NONE,False,0.4519840233926153,24,3.9348350123244864,4624
PARENT,LAW_16_L24_S950003,LAW_16,0,2.139768884887816,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,4.57255733153907,4880
PARENT,LAW_16_L24_S950003,LAW_16,0,2.139768884887816,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,5.478044537786654,5136
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,109,2.139768884887816,2.139768884887816,2.139768884887816,NONE,False,84.41617790989638,24,24.583822090103606,272
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,107,2.139768884887816,2.139768884887816,2.139768884887816,NONE,False,83.50534272535991,24,23.494657274640094,288
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,107,2.139768884887816,2.139768884887816,2.139768884887816,NONE,False,83.62819988128857,24,23.371800118711427,304
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,107,2.139768884887816,2.139768884887816,2.1397688848878165,NONE,False,83.52238460742002,24,23.477615392579963,320
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,106,2.139768884887816,2.139768884887816,2.139768884887816,NONE,False,83.02212827213769,24,22.97787172786226,336
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,107,2.139768884887816,2.139768884887816,2.1397688848878165,NONE,False,83.34483643578557,24,23.65516356421444,352
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,107,2.139768884887816,2.139768884887816,2.139768884887816,NONE,False,83.26075874432433,24,23.739241255675715,368
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,107,2.139768884887816,2.139768884887816,2.139768884887816,NONE,False,83.17689695274797,24,23.823103047251983,384
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,107,2.139768884887816,2.139768884887816,2.139768884887816,NONE,False,82.6761515974447,24,24.32384840255529,528
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,107,2.139768884887816,2.139768884887816,2.139768884887816,NONE,False,81.94744014377252,24,25.05255985622746,784
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,106,2.139768884887816,2.139768884887816,2.139768884887816,NONE,False,80.92973137573453,24,25.07026862426547,1040
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,106,2.139768884887816,2.139768884887816,2.139768884887816,NONE,False,80.47135607063122,24,25.52864392936882,1296
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,106,2.139768884887816,2.139768884887816,2.139768884887816,NONE,False,80.08680760236805,24,25.913192397631928,1552
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,106,2.139768884887816,2.139768884887816,2.1397688848878156,NONE,False,79.75606361221541,24,26.24393638778461,1808
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,106,2.139768884887816,2.139768884887816,2.139768884887816,NONE,False,79.46635077629232,24,26.53364922370766,2064
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,106,2.139768884887816,2.139768884887816,2.139768884887816,NONE,False,79.20819409767111,24,26.79180590232889,2320
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,106,2.139768884887816,2.139768884887816,2.139768884887816,NONE,False,78.97527769365102,24,27.024722306349013,2576
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,106,2.139768884887816,2.139768884887816,2.139768884887816,NONE,False,78.76328548072169,24,27.236714519278262,2832
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,106,2.139768884887816,2.139768884887816,2.1397688848878165,NONE,False,78.56890594565968,24,27.43109405434032,3088
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,106,2.139768884887816,2.139768884887816,2.139768884887816,NONE,False,78.38957895414394,24,27.61042104585607,3344
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,107,2.139768884887816,2.139768884887816,2.1397688848878156,NONE,False,78.67363353240636,24,28.326366467593626,3600
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,107,2.139768884887816,2.139768884887816,2.139768884887816,NONE,False,78.51926042805272,24,28.48073957194725,3856
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,107,2.139768884887816,2.139768884887816,2.139768884887816,NONE,False,78.37491994099716,24,28.625080059002826,4112
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,107,2.139768884887816,2.139768884887816,2.1397688848878165,NONE,False,78.24691430627728,24,28.753085693722724,4368
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,107,2.139768884887816,2.139768884887816,2.1397688848878156,NONE,False,78.12988543574721,24,28.870114564252763,4624
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,107,2.139768884887816,2.139768884887816,2.1397688848878156,NONE,False,78.02176677691135,24,28.978233223088644,4880
SRC_SINKSIDE,LAW_16_L24_S950003,LAW_16,107,2.139768884887816,2.139768884887816,2.139768884887816,NONE,False,77.92103940657677,24,29.078960593423258,5136
PARENT,LAW_16_L24_S950004,LAW_16,105,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,82.38994276614916,24,21.160057401496022,272
PARENT,LAW_16_L24_S950004,LAW_16,101,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,79.86271016459801,24,19.286314559755148,288
PARENT,LAW_16_L24_S950004,LAW_16,98,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,77.50055937878362,24,17.472345870967036,304
PARENT,LAW_16_L24_S950004,LAW_16,95,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,75.08601359763769,24,15.716240602758647,320
PARENT,LAW_16_L24_S950004,LAW_16,91,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,72.33326411467681,24,14.013072992325466,336
PARENT,LAW_16_L24_S950004,LAW_16,88,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,70.04489476298525,24,12.308792667089486,352
PARENT,LAW_16_L24_S950004,LAW_16,84,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,66.94305578954629,24,10.579047067287217,368
PARENT,LAW_16_L24_S950004,LAW_16,81,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,64.4167437142956,24,8.918966137757815,384
PARENT,LAW_16_L24_S950004,LAW_16,61,2.067353716625024,0.4422089068896107,0.4422089068896107,NONE,False,48.987979593915306,24,0.4422089068896107,528
PARENT,LAW_16_L24_S950004,LAW_16,45,2.067353716625024,0.3143819998463474,0.3143819998463474,NONE,False,37.2883075439101,24,0.3143819998463474,784
PARENT,LAW_16_L24_S950004,LAW_16,38,2.067353716625024,0.25621670444938094,0.25621670444938094,NONE,False,31.32033953960609,24,0.25621670444938094,1040
PARENT,LAW_16_L24_S950004,LAW_16,31,2.067353716625024,0.22789334235950265,0.22789334235950265,NONE,False,25.81058916521078,24,0.22789334235950265,1296
PARENT,LAW_16_L24_S950004,LAW_16,26,2.067353716625024,0.21828359838222977,0.21828359838222977,NONE,False,21.60165104180087,24,0.21828359838222977,1552
PARENT,LAW_16_L24_S950004,LAW_16,22,2.067353716625024,0.21650644384430795,0.21650644384430795,NONE,False,18.038539550609716,24,0.21650644384430795,1808
PARENT,LAW_16_L24_S950004,LAW_16,21,2.067353716625024,0.2159834251620194,0.2159834251620194,NONE,False,16.27273619331812,24,0.2159834251620194,2064
PARENT,LAW_16_L24_S950004,LAW_16,16,2.067353716625024,0.22128597575668396,0.22128597575668396,NONE,False,12.827043106083257,24,0.22128597575668396,2320
PARENT,LAW_16_L24_S950004,LAW_16,15,2.067353716625024,0.25134545624599036,0.25134545624599036,NONE,False,11.21374605477775,24,0.25134545624599036,2576
PARENT,LAW_16_L24_S950004,LAW_16,11,2.067353716625024,0.2650039677534791,0.2650039677534791,NONE,False,8.46555786717763,24,0.2650039677534791,2832
PARENT,LAW_16_L24_S950004,LAW_16,8,2.067353716625024,0.2809000371974363,0.2809000371974363,NONE,False,6.37434148162765,24,0.2809000371974363,3088
PARENT,LAW_16_L24_S950004,LAW_16,8,2.067353716625024,0.29465898287071635,0.29465898287071635,NONE,False,5.66851155039355,24,0.29465898287071635,3344
PARENT,LAW_16_L24_S950004,LAW_16,8,2.067353716625024,0.3026033807827614,0.3026033807827614,NONE,False,5.009009041482887,24,0.3026033807827614,3600
PARENT,LAW_16_L24_S950004,LAW_16,6,2.067353716625024,0.3178967252841727,0.3178967252841727,NONE,False,3.4295583360442987,24,0.3178967252841727,3856
PARENT,LAW_16_L24_S950004,LAW_16,2,2.067353716625024,0.33235785690975683,0.33235785690975683,NONE,False,0.9152930411329369,24,0.33235785690975683,4112
PARENT,LAW_16_L24_S950004,LAW_16,0,2.067353716625024,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,0.9376380670724871,4368
PARENT,LAW_16_L24_S950004,LAW_16,0,2.067353716625024,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,1.387912058797057,4624
PARENT,LAW_16_L24_S950004,LAW_16,0,2.067353716625024,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,1.737858042297105,4880
PARENT,LAW_16_L24_S950004,LAW_16,0,2.067353716625024,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,3.715074758153059,5136
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,105,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,82.38994276614916,24,22.610057233850817,272
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,103,2.067353716625024,2.067353716625024,2.0673537166250235,NONE,False,81.68173871756925,24,21.318261282430715,288
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,103,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,81.78617977426747,24,21.213820225732544,304
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,103,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,81.62343016828629,24,21.376569831713674,320
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,103,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,81.48618069494044,24,21.513819305059492,336
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,104,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,81.86403286915106,24,22.13596713084895,352
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,104,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,82.18388310434578,24,21.81611689565417,368
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,103,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,81.6346272663057,24,21.365372733694283,384
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,105,2.067353716625024,2.067353716625024,2.0673537166250235,NONE,False,81.865046116406,24,23.134953883593997,528
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,105,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,81.28946737254287,24,23.71053262745716,784
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,105,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,80.89415431697473,24,24.105845683025276,1040
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,105,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,80.57941605258745,24,24.42058394741255,1296
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,105,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,80.31245019825637,24,24.68754980174366,1552
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,105,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,80.08309451703765,24,24.916905482962335,1808
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,105,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,79.88221512637007,24,25.11778487362989,2064
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,105,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,79.70342264086753,24,25.296577359132478,2320
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,105,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,79.54238099486848,24,25.457619005131527,2576
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,105,2.067353716625024,2.067353716625024,2.0673537166250244,NONE,False,79.39591350449794,24,25.604086495502013,2832
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,105,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,79.26161253028367,24,25.738387469716315,3088
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,105,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,79.13760991878776,24,25.862390081212222,3344
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,105,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,79.02243073514094,24,25.977569264859063,3600
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,105,2.067353716625024,2.067353716625024,2.0673537166250235,NONE,False,78.91489272821508,24,26.085107271784903,3856
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,105,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,78.81403572072989,24,26.185964279270152,4112
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,105,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,78.71907044089781,24,26.280929559102216,4368
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,105,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,78.62934117743383,24,26.37065882256621,4624
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,105,2.067353716625024,2.067353716625024,2.067353716625024,NONE,False,78.54429815597533,24,26.45570184402464,4880
SRC_SINKSIDE,LAW_16_L24_S950004,LAW_16,105,2.067353716625024,2.067353716625024,2.0673537166250235,NONE,False,78.46347639517106,24,26.53652360482898,5136
PARENT,LAW_16_L24_S950005,LAW_16,111,2.068380832035899,2.068380832035899,2.068380832035899,NONE,False,86.77965845830909,24,21.47608201991519,272
PARENT,LAW_16_L24_S950005,LAW_16,108,2.068380832035899,2.068380832035899,2.068380832035899,NONE,False,84.3019569297044,24,19.615662146560616,288
PARENT,LAW_16_L24_S950005,LAW_16,103,2.068380832035899,2.068380832035899,2.068380832035899,NONE,False,81.25879777278172,24,17.7986939032613,304
PARENT,LAW_16_L24_S950005,LAW_16,99,2.068380832035899,2.068380832035899,2.068380832035899,NONE,False,78.32533017202334,24,16.063943021089656,320
PARENT,LAW_16_L24_S950005,LAW_16,96,2.068380832035899,2.068380832035899,2.068380832035899,NONE,False,75.9272211968167,24,14.34592567279071,336
PARENT,LAW_16_L24_S950005,LAW_16,93,2.068380832035899,2.068380832035899,2.0683808320358996,NONE,False,73.50566382815563,24,12.65108643244008,352
PARENT,LAW_16_L24_S950005,LAW_16,90,2.068380832035899,2.068380832035899,2.068380832035899,NONE,False,71.1929286157994,24,10.957801658065227,368
PARENT,LAW_16_L24_S950005,LAW_16,87,2.068380832035899,2.068380832035899,2.068380832035899,NONE,False,68.5585192926343,24,9.292663080931314,384
PARENT,LAW_16_L24_S950005,LAW_16,66,2.068380832035899,0.45587293421096,0.45587293421096,NONE,False,52.30721315550737,24,0.45587293421096,528
PARENT,LAW_16_L24_S950005,LAW_16,50,2.068380832035899,0.3223521270254701,0.3223521270254701,NONE,False,40.65002312344068,24,0.3223521270254701,784
PARENT,LAW_16_L24_S950005,LAW_16,40,2.068380832035899,0.25923198922822643,0.25923198922822643,NONE,False,32.992853884954876,24,0.25923198922822643,1040
PARENT,LAW_16_L24_S950005,LAW_16,35,2.068380832035899,0.22826557231411848,0.22826557231411848,NONE,False,28.45635654778097,24,0.22826557231411848,1296
PARENT,LAW_16_L24_S950005,LAW_16,29,2.068380832035899,0.2142501103345429,0.2142501103345429,NONE,False,23.65794382181303,24,0.2142501103345429,1552
PARENT,LAW_16_L24_S950005,LAW_16,27,2.068380832035899,0.21189778571086326,0.21189778571086326,NONE,False,21.32791634287823,24,0.21189778571086326,1808
PARENT,LAW_16_L24_S950005,LAW_16,21,2.068380832035899,0.2098269245316854,0.2098269245316854,NONE,False,17.165884685348587,24,0.2098269245316854,2064
PARENT,LAW_16_L24_S950005,LAW_16,19,2.068380832035899,0.210029393311699,0.210029393311699,NONE,False,15.029151205420519,24,0.210029393311699,2320
PARENT,LAW_16_L24_S950005,LAW_16,16,2.068380832035899,0.22679087319136648,0.22679087319136648,NONE,False,12.556647560669118,24,0.22679087319136648,2576
PARENT,LAW_16_L24_S950005,LAW_16,14,2.068380832035899,0.2414091984730592,0.2414091984730592,NONE,False,10.881031158659026,24,0.2414091984730592,2832
PARENT,LAW_16_L24_S950005,LAW_16,13,2.068380832035899,0.2569327188227625,0.2569327188227625,NONE,False,9.498650696291225,24,0.2569327188227625,3088
PARENT,LAW_16_L24_S950005,LAW_16,11,2.068380832035899,0.2672593704008579,0.2672593704008579,NONE,False,7.739334116940116,24,0.2672593704008579,3344
PARENT,LAW_16_L24_S950005,LAW_16,9,2.068380832035899,0.28859876183342814,0.28859876183342814,NONE,False,5.847796892149082,24,0.28859876183342814,3600
PARENT,LAW_16_L24_S950005,LAW_16,4,2.068380832035899,0.29896021149215135,0.29896021149215135,NONE,False,3.1117001734869922,24,0.29896021149215135,3856
PARENT,LAW_16_L24_S950005,LAW_16,3,2.068380832035899,0.3060067420268773,0.3060067420268773,NONE,False,2.228743556016762,24,0.3060067420268773,4112
PARENT,LAW_16_L24_S950005,LAW_16,2,2.068380832035899,0.32409258459678636,0.32409258459678636,NONE,False,0.9699564594406149,24,0.32409258459678636,4368
PARENT,LAW_16_L24_S950005,LAW_16,0,2.068380832035899,0.0,0.0,NO_SINK_CAPACITY,True,0.0,24,0.6349040267841576,4624
PARENT,LAW_16_L24_S950005,LAW_16,1,2.068380832035899,0.4506362024704688,0.4506362024704688,NONE,False,0.4506362024704688,24,1.3405578938052072,4880
PARENT,LAW_16_L24_S950005,LAW_16,2,2.068380832035899,0.9034504958307785,0.9034504958307785,NONE,False,0.9034504958307785,24,2.3343170749673163,5136
SRC_SINKSIDE,LAW_16_L24_S950005,LAW_16,111,2.068380832035899,2.068380832035899,2.068380832035899,NONE,False,86.77965845830909,24,24.220341541690868,272
SRC_SINKSIDE,LAW_16_L24_S950005,LAW_16,110,2.068380832035899,2.068380832035899,2.068380832035899,NONE,False,86.2785264721143,24,23.72147352788575,288
